,bathroomcnt,bedroomcnt,taxvaluedollarcnt,taxamount,calculatedfinishedsquarefeet,yearbuilt,fips
42251,1.0,3.0,375000.0,5067.58,1000.0,1953.0,6037.0
42252,1.0,2.0,274580.0,3287.99,990.0,1911.0,6037.0
42253,1.0,3.0,385000.0,4886.91,1149.0,1955.0,6037.0
42254,4.0,3.0,1886282.0,22039.77,2829.0,1941.0,6037.0
42255,4.5,5.0,1606483.0,19875.92,4737.0,2004.0,6059.0
42256,1.0,3.0,352263.0,4255.6,1090.0,1950.0,6037.0
42257,1.0,3.0,45511.0,899.59,1413.0,1925.0,6037.0
42258,3.5,4.0,481609.0,5487.58,2525.0,1964.0,6059.0
42259,5.5,4.0,1623981.0,19904.66,4157.0,2005.0,6059.0
42260,1.0,2.0,50488.0,1038.64,1538.0,1941.0,6037.0
42261,3.0,4.0,2500000.0,28018.45,2504.0,1952.0,6037.0
42262,3.0,3.0,395952.0,4842.63,1517.0,1922.0,6037.0
42263,2.0,3.0,53469.0,931.86,1196.0,1959.0,6059.0
42264,2.0,4.0,418047.0,5110.08,1528.0,1961.0,6037.0
42265,3.0,4.0,653325.0,7347.72,3008.0,2002.0,6059.0
42266,4.0,3.0,857213.0,10051.81,4373.0,1953.0,6037.0
42267,1.0,2.0,112512.0,1694.3,825.0,1941.0,6037.0
42268,5.0,4.0,1866542.0,21524.71,5770.0,1993.0,6037.0
42269,1.0,2.0,43441.0,838.73,1169.0,1947.0,6037.0
42270,3.0,4.0,758538.0,7989.1,3173.0,1982.0,6111.0
42271,2.0,3.0,469552.0,5808.3,1475.0,1955.0,6037.0
42272,3.0,5.0,316589.0,3863.37,2144.0,1984.0,6037.0
42273,2.0,4.0,454922.0,5726.82,1320.0,1955.0,6037.0
42274,3.0,4.0,679000.0,8177.8,2401.0,2006.0,6059.0
42275,2.0,3.0,96231.0,1084.74,1666.0,1959.0,6037.0
42276,2.0,3.0,110998.0,2684.09,1635.0,1955.0,6037.0
42277,2.0,3.0,261515.0,3677.8,1424.0,1940.0,6037.0
42278,1.0,3.0,333958.0,4121.83,980.0,1947.0,6037.0
42279,3.0,4.0,498687.0,6102.98,2247.0,1953.0,6059.0
42280,1.0,2.0,70852.0,864.72,864.0,1922.0,6037.0
42281,2.0,3.0,500578.0,6107.11,1179.0,1941.0,6037.0
42282,2.0,4.0,579897.0,6739.73,1740.0,1964.0,6037.0
42283,3.0,4.0,296970.0,4178.96,1419.0,1963.0,6037.0
42284,3.0,4.0,1031631.0,11531.52,2586.0,1988.0,6037.0
42285,2.0,4.0,338000.0,5127.56,2192.0,1990.0,6037.0
42286,2.5,4.0,502808.0,5740.94,2065.0,1977.0,6059.0
42287,3.0,4.0,394909.0,4548.4,2565.0,1977.0,6059.0
42288,2.0,3.0,116667.0,1501.12,1252.0,1981.0,6037.0
42289,3.0,3.0,92858.0,903.38,1875.0,1969.0,6059.0
42290,3.0,4.0,435124.0,5527.23,1884.0,1950.0,6037.0
42291,2.5,3.0,654244.0,10164.8,2368.0,2003.0,6059.0
42292,3.0,4.0,324397.0,3230.54,2059.0,1981.0,6059.0
42293,2.0,5.0,78025.0,1296.29,1943.0,1966.0,6037.0
42294,2.0,3.0,153049.0,2463.29,2130.0,1941.0,6037.0
42295,3.0,4.0,625496.0,7152.16,2174.0,1966.0,6059.0
42296,3.0,3.0,518490.0,5151.52,2866.0,1990.0,6059.0
42297,3.0,4.0,602135.0,7676.04,3048.0,1989.0,6111.0
42298,2.0,3.0,217168.0,2812.7,1310.0,1970.0,6111.0
42299,2.0,4.0,,388.18,1197.0,1954.0,6059.0
42300,2.0,3.0,141745.0,2675.83,1290.0,1986.0,6037.0
42301,2.0,3.0,55676.0,869.02,1122.0,1960.0,6059.0
42302,2.0,4.0,455000.0,5331.78,1576.0,1977.0,6111.0
42303,2.5,3.0,670000.0,7923.56,1691.0,1996.0,6059.0
42304,2.5,4.0,421232.0,5060.08,1856.0,1968.0,6059.0
42305,1.0,2.0,294421.0,3629.93,884.0,1985.0,6037.0
42306,3.0,4.0,647729.0,7472.86,2399.0,1964.0,6059.0
42307,2.0,4.0,435784.0,4436.82,1360.0,1977.0,6059.0
42308,4.0,4.0,1686427.0,19794.68,3374.0,1992.0,6037.0
42309,5.0,4.0,2597367.0,54391.29,4000.0,2013.0,6037.0
42310,2.0,2.0,165100.0,2064.48,1281.0,1928.0,6037.0
42311,2.0,4.0,162319.0,2221.16,1629.0,1959.0,6037.0
42312,1.0,2.0,505081.0,6539.34,958.0,1926.0,6037.0
42313,2.5,5.0,73350.0,1074.6,1786.0,1965.0,6059.0
42314,3.0,4.0,529714.0,6745.21,3456.0,1944.0,6037.0
42315,2.0,3.0,405688.0,4801.54,1310.0,1968.0,6111.0
42316,2.0,4.0,167725.0,2148.9,1289.0,1962.0,6059.0
42317,3.0,4.0,769174.0,10862.42,3200.0,1997.0,6059.0
42318,2.0,2.0,503557.0,6064.55,1347.0,1941.0,6037.0
42319,2.0,4.0,303469.0,3221.52,1664.0,1961.0,6111.0
42320,3.0,2.0,317646.0,2980.72,1941.0,1995.0,6059.0
42321,4.5,3.0,766109.0,8761.72,3614.0,1991.0,6059.0
42322,3.0,4.0,854038.0,10480.33,3045.0,2007.0,6037.0
42323,2.0,3.0,542211.0,6446.1,1604.0,1971.0,6059.0
42324,1.0,2.0,72431.0,1111.56,750.0,1933.0,6037.0
42325,2.5,4.0,650146.0,9570.3,2044.0,1992.0,6059.0
42326,2.0,2.0,418000.0,4985.3,1049.0,1989.0,6111.0
42327,2.0,3.0,432624.0,4396.56,1120.0,1975.0,6059.0
42328,3.0,4.0,704303.0,8358.95,2079.0,1915.0,6037.0
42329,2.0,3.0,267058.0,3380.57,1448.0,1975.0,6037.0
42330,1.0,1.0,91046.0,968.64,764.0,1979.0,6059.0
42331,2.0,2.0,68889.0,880.08,1340.0,1955.0,6037.0
42332,3.0,4.0,817000.0,7805.68,3420.0,1997.0,6059.0
42333,3.0,5.0,610991.0,7447.83,1998.0,1962.0,6037.0
42334,3.0,5.0,545000.0,6301.48,2336.0,1965.0,6111.0
42335,2.0,3.0,52237.0,842.66,1208.0,1958.0,6059.0
42336,3.0,3.0,878794.0,8911.5,3307.0,1986.0,6059.0
42337,3.0,5.0,873000.0,8437.88,2797.0,1999.0,6059.0
42338,2.0,4.0,529783.0,6041.36,1279.0,1961.0,6059.0
42339,2.5,4.0,189154.0,2327.06,1898.0,1973.0,6059.0
42340,2.0,4.0,1561354.0,17475.2,4882.0,1975.0,6037.0
42341,3.0,4.0,315525.0,5517.08,2228.0,1931.0,6037.0
42342,2.0,2.0,382000.0,4462.54,984.0,1972.0,6059.0
42343,3.0,3.0,376201.0,4802.06,2595.0,1957.0,6037.0
42344,2.0,3.0,393000.0,4972.55,1128.0,1958.0,6037.0
42345,2.0,3.0,70963.0,1050.32,1307.0,1965.0,6059.0
42346,2.0,3.0,241277.0,2973.33,1821.0,1948.0,6037.0
42347,2.0,3.0,490000.0,6104.51,1600.0,1959.0,6037.0
42348,2.0,3.0,619945.0,7505.87,1160.0,1941.0,6037.0
42349,1.0,3.0,435000.0,5250.32,1034.0,1951.0,6037.0
42350,2.0,3.0,274414.0,3326.48,1303.0,1930.0,6037.0
42351,3.0,4.0,746000.0,8549.5,2463.0,1972.0,6037.0
42352,2.0,3.0,279574.0,4038.35,2190.0,1982.0,6037.0
42353,2.0,4.0,317985.0,3790.94,1839.0,1954.0,6059.0
42354,3.0,2.0,489414.0,6525.42,1883.0,1928.0,6059.0
42355,2.0,3.0,73135.0,1233.92,1146.0,1948.0,6037.0
42356,2.0,3.0,244850.0,3486.2,1400.0,1967.0,6037.0
42357,5.0,5.0,1680960.0,17266.86,5280.0,1979.0,6059.0
42358,4.5,3.0,1136777.0,13040.84,3930.0,1991.0,6059.0
42359,1.0,2.0,618177.0,7124.85,1113.0,1924.0,6037.0
42360,1.0,3.0,36812.0,604.2,1216.0,1925.0,6037.0
42361,3.0,3.0,247635.0,3672.65,2822.0,1990.0,6037.0
42362,1.0,2.0,210423.0,2697.64,796.0,1947.0,6037.0
42363,1.0,2.0,78031.0,897.79,1292.0,1940.0,6037.0
42364,2.5,3.0,721842.0,7805.88,2584.0,1999.0,6059.0
42365,4.5,4.0,1311462.0,14315.1,3898.0,2003.0,6059.0
42366,4.5,5.0,1088613.0,11995.22,3871.0,1997.0,6059.0
42367,3.5,4.0,973402.0,10823.34,2839.0,2003.0,6059.0
42368,2.5,3.0,864747.0,9755.62,2300.0,1997.0,6059.0
42369,3.0,5.0,681505.0,7769.74,2813.0,1966.0,6059.0
42370,3.0,4.0,312402.0,3093.94,1925.0,1987.0,6059.0
42371,3.0,4.0,413148.0,5249.51,1373.0,1951.0,6037.0
42372,2.0,4.0,148896.0,2642.17,1640.0,1998.0,6037.0
42373,4.0,5.0,919260.0,13216.3,3858.0,1999.0,6037.0
42374,2.0,4.0,416252.0,4991.88,1304.0,1955.0,6059.0
42375,2.0,4.0,497056.0,5410.38,1450.0,1974.0,6059.0
42376,1.0,2.0,200628.0,2715.96,686.0,1936.0,6059.0
42377,2.5,3.0,450222.0,5080.5,1803.0,1985.0,6111.0
42378,1.0,2.0,262949.0,3300.04,900.0,1910.0,6037.0
42379,2.5,3.0,125870.0,1715.38,1859.0,1975.0,6059.0
42380,2.0,4.0,571000.0,6640.2,1418.0,1950.0,6037.0
42381,3.5,4.0,581991.0,6163.76,3586.0,,6111.0
42382,1.0,2.0,281909.0,2802.12,1130.0,1958.0,6059.0
42383,1.0,2.0,405000.0,5029.91,1128.0,1949.0,6037.0
42384,1.0,2.0,238363.0,1532.95,949.0,1953.0,6037.0
42385,2.5,3.0,612000.0,6763.28,2112.0,1985.0,6111.0
42386,3.0,5.0,727421.0,8545.0,3226.0,1989.0,6059.0
42387,2.0,3.0,472143.0,7142.79,1896.0,1958.0,6037.0
42388,2.5,3.0,454012.0,4474.18,2068.0,1999.0,6059.0
42389,2.0,3.0,66703.0,1010.22,1447.0,1970.0,6059.0
42390,2.0,4.0,106126.0,1450.46,1628.0,1970.0,6059.0
42391,2.5,3.0,714518.0,7111.46,2249.0,1996.0,6059.0
42392,3.0,3.0,445730.0,5482.74,2792.0,1997.0,6059.0
42393,1.0,2.0,29565.0,869.39,872.0,1949.0,6037.0
42394,3.0,3.0,263856.0,3753.31,1911.0,1984.0,6037.0
42395,1.0,3.0,459958.0,5501.51,1219.0,1953.0,6037.0
42396,2.0,3.0,324675.0,4520.11,1348.0,1962.0,6037.0
42397,3.0,4.0,583000.0,6775.82,2214.0,1970.0,6059.0
42398,2.0,3.0,507826.0,6396.43,2332.0,1964.0,6037.0
42399,2.0,2.0,82141.0,1309.48,1169.0,1971.0,6037.0
42400,2.0,3.0,504513.0,5217.12,1229.0,1971.0,6059.0
42401,2.0,3.0,232057.0,2373.72,1731.0,1970.0,6059.0
42402,2.0,3.0,509714.0,5539.66,1494.0,1976.0,6059.0
42403,3.0,5.0,202094.0,2568.5,2276.0,1956.0,6037.0
42404,3.0,3.0,291783.0,3679.26,1071.0,1947.0,6037.0
42405,2.0,5.0,491000.0,5172.4,1754.0,1968.0,6111.0
42406,3.5,3.0,842343.0,9114.66,2515.0,1969.0,6059.0
42407,2.0,3.0,253645.0,13186.92,2062.0,1957.0,6037.0
42408,2.0,3.0,206896.0,2482.42,1482.0,1973.0,6059.0
42409,2.0,4.0,480000.0,5556.24,1355.0,1955.0,6059.0
42410,3.0,3.0,277000.0,4074.81,2130.0,1988.0,6037.0
42411,2.5,4.0,2870000.0,30469.6,2518.0,1966.0,6059.0
42412,4.5,4.0,1102562.0,11445.32,2769.0,2014.0,6059.0
42413,3.0,3.0,398574.0,5862.18,2096.0,2013.0,6111.0
42414,2.0,3.0,1433995.0,14879.74,2126.0,2003.0,6059.0
42415,2.0,2.0,297899.0,3160.9,1578.0,1985.0,6111.0
42416,1.0,3.0,403446.0,5077.64,1082.0,1950.0,6037.0
42417,2.5,3.0,579212.0,9799.52,2084.0,2008.0,6059.0
42418,2.0,3.0,223093.0,2651.36,1183.0,1961.0,6059.0
42419,3.0,4.0,504000.0,6741.84,2088.0,1974.0,6037.0
42420,2.0,4.0,98086.0,1094.18,1649.0,1969.0,6059.0
42421,3.0,4.0,549514.0,5696.92,3550.0,1976.0,6059.0
42422,2.0,3.0,442171.0,5379.41,1779.0,1958.0,6037.0
42423,2.0,4.0,390739.0,4879.89,1792.0,1950.0,6037.0
42424,2.0,3.0,240212.0,2493.8,1680.0,1978.0,6059.0
42425,1.5,3.0,130820.0,1726.24,1212.0,1958.0,6059.0
42426,3.0,5.0,373124.0,5211.62,1950.0,1965.0,6037.0
42427,2.0,4.0,523360.0,5579.56,1358.0,1962.0,6111.0
42428,4.0,7.0,1726615.0,20869.63,5140.0,1922.0,6037.0
42429,3.0,5.0,291284.0,3020.04,2420.0,1968.0,6059.0
42430,1.0,3.0,209928.0,2631.59,1010.0,1953.0,6037.0
42431,2.0,3.0,544900.0,5633.26,1400.0,1972.0,6059.0
42432,2.0,3.0,381733.0,4982.31,1480.0,1961.0,6037.0
42433,2.0,3.0,173467.0,2251.39,2539.0,1964.0,6037.0
42434,3.0,3.0,149481.0,1953.97,2286.0,1950.0,6037.0
42435,2.0,4.0,380468.0,4414.73,2036.0,1968.0,6037.0
42436,2.0,2.0,453000.0,5326.56,1444.0,1989.0,6111.0
42437,2.5,4.0,527874.0,5577.68,1887.0,1984.0,6059.0
42438,2.0,4.0,381849.0,4112.74,1339.0,1963.0,6111.0
42439,2.5,4.0,646626.0,6726.76,2167.0,1983.0,6059.0
42440,2.0,3.0,263442.0,3447.64,708.0,1947.0,6037.0
42441,2.0,3.0,505831.0,6147.0,1754.0,1953.0,6037.0
42442,1.0,2.0,169006.0,3419.85,775.0,1942.0,6037.0
42443,2.0,4.0,290150.0,3095.84,1715.0,1968.0,6111.0
42444,2.5,4.0,287679.0,2910.78,1906.0,1971.0,6059.0
42445,3.0,5.0,674400.0,11204.65,3246.0,2004.0,6037.0
42446,3.0,3.0,578692.0,6992.29,2004.0,1959.0,6037.0
42447,2.5,3.0,1351265.0,14529.56,2085.0,1964.0,6059.0
42448,2.5,4.0,888000.0,8933.82,2503.0,1990.0,6059.0
42449,5.0,5.0,1610000.0,17737.22,4864.0,1964.0,6059.0
42450,3.0,4.0,210929.0,2728.52,1733.0,1949.0,6037.0
42451,1.0,2.0,354000.0,4327.66,787.0,1948.0,6037.0
42452,2.5,2.0,640880.0,7073.66,2238.0,1989.0,6059.0
42453,2.0,2.0,822352.0,9434.12,1350.0,1979.0,6059.0
42454,3.0,3.0,447300.0,5349.64,1755.0,1958.0,6037.0
42455,1.0,3.0,242090.0,3067.17,1296.0,1923.0,6037.0
42456,2.0,4.0,685293.0,7637.98,1300.0,1966.0,6059.0
42457,2.0,4.0,600000.0,7317.92,1584.0,1972.0,6111.0
42458,2.0,2.0,352080.0,4246.39,1246.0,1955.0,6037.0
42459,2.5,3.0,546578.0,6217.24,1800.0,1998.0,6059.0
42460,2.0,3.0,362057.0,4456.03,1400.0,1960.0,6037.0
42461,3.0,3.0,687900.0,7626.96,2407.0,1956.0,6037.0
42462,2.0,5.0,59880.0,934.04,1342.0,1963.0,6059.0
42463,2.0,3.0,511637.0,6429.24,1813.0,1970.0,6111.0
42464,2.0,3.0,436416.0,4434.94,1633.0,1969.0,6059.0
42465,2.0,3.0,621320.0,6306.04,1557.0,1966.0,6059.0
42466,2.0,3.0,527086.0,5281.62,1308.0,1966.0,6059.0
42467,3.0,4.0,130218.0,1949.26,2200.0,1962.0,6037.0
42468,2.0,4.0,54850.0,840.24,1314.0,1959.0,6059.0
42469,2.5,3.0,379156.0,4537.1,2058.0,1989.0,6111.0
42470,2.0,3.0,206729.0,3056.14,1269.0,1946.0,6037.0
42471,2.0,3.0,384200.0,4296.78,1241.0,1978.0,6111.0
42472,2.0,3.0,139421.0,1810.54,1283.0,1953.0,6059.0
42473,2.0,3.0,269481.0,3352.86,1231.0,1962.0,6059.0
42474,2.0,3.0,69119.0,966.05,1570.0,1958.0,6037.0
42475,2.0,3.0,134617.0,2382.62,1415.0,1952.0,6037.0
42476,2.0,2.0,568508.0,5901.46,1527.0,1975.0,6059.0
42477,4.5,4.0,1155800.0,14489.0,4570.0,2013.0,6111.0
42478,3.0,4.0,481116.0,5780.78,2374.0,1929.0,6111.0
42479,2.0,3.0,827428.0,8320.86,1602.0,1973.0,6059.0
42480,2.0,3.0,89211.0,1257.98,1218.0,1950.0,6037.0
42481,2.0,3.0,555000.0,6306.48,1637.0,1959.0,6059.0
42482,4.0,5.0,757500.0,13271.66,3211.0,2006.0,6111.0
42483,1.5,3.0,270051.0,3547.28,1264.0,1959.0,6059.0
42484,2.0,3.0,364080.0,4481.83,1360.0,1952.0,6037.0
42485,3.0,3.0,61668.0,4851.65,2138.0,2010.0,6037.0
42486,2.5,3.0,896331.0,9771.86,2344.0,1964.0,6059.0
42487,2.0,3.0,230830.0,3397.59,1056.0,1948.0,6037.0
42488,2.0,4.0,112827.0,1511.16,1802.0,1967.0,6037.0
42489,2.0,3.0,867000.0,10404.1,1412.0,1948.0,6037.0
42490,2.5,3.0,714000.0,8595.84,2623.0,2003.0,6111.0
42491,2.0,3.0,436159.0,5351.59,1341.0,1956.0,6037.0
42492,3.0,4.0,315734.0,4637.51,2115.0,1988.0,6037.0
42493,2.0,3.0,219000.0,3358.36,1318.0,1986.0,6037.0
42494,2.0,3.0,330453.0,3994.45,1596.0,1997.0,6037.0
42495,2.0,3.0,223455.0,2528.2,1578.0,1964.0,6111.0
42496,3.0,3.0,672563.0,6753.74,2531.0,1993.0,6059.0
42497,4.0,3.0,582353.0,7064.74,2934.0,2002.0,6059.0
42498,1.0,3.0,306867.0,3889.05,1065.0,1955.0,6037.0
42499,2.0,2.0,530519.0,6042.48,1230.0,1973.0,6059.0
42500,2.0,4.0,114295.0,1175.3,1738.0,1972.0,6059.0
42501,1.0,3.0,380734.0,4208.22,980.0,1956.0,6059.0
42502,1.5,3.0,544000.0,6561.14,2232.0,1957.0,6059.0
42503,2.0,3.0,150916.0,2036.8,2277.0,1961.0,6037.0
42504,1.0,2.0,1511399.0,16515.32,520.0,1948.0,6059.0
42505,1.0,2.0,16317.0,299.31,660.0,1909.0,6037.0
42506,4.0,6.0,1542219.0,18694.93,3150.0,1925.0,6037.0
42507,3.0,4.0,552738.0,5894.94,3122.0,1988.0,6111.0
42508,3.0,4.0,2328248.0,26381.72,4033.0,1962.0,6037.0
42509,1.5,3.0,546000.0,6440.8,1281.0,1924.0,6059.0
42510,2.0,4.0,528700.0,5657.84,1649.0,1964.0,6111.0
42511,2.5,4.0,94497.0,1393.0,2243.0,1968.0,6059.0
42512,2.0,5.0,87197.0,1271.68,1804.0,1963.0,6037.0
42513,2.0,5.0,319236.0,4017.07,1502.0,1948.0,6037.0
42514,2.0,3.0,236161.0,3064.36,1298.0,1955.0,6059.0
42515,2.0,3.0,754000.0,9302.44,1726.0,2008.0,6111.0
42516,3.0,3.0,1046055.0,12906.88,2693.0,1964.0,6037.0
42517,2.0,3.0,53587.0,1346.8,1392.0,1965.0,6037.0
42518,4.0,5.0,568674.0,6299.96,3445.0,1972.0,6059.0
42519,2.5,4.0,507940.0,5591.84,2731.0,1979.0,6111.0
42520,2.0,3.0,165036.0,2121.21,1312.0,1953.0,6037.0
42521,3.0,3.0,130599.0,1714.02,2037.0,1932.0,6037.0
42522,3.5,3.0,1084956.0,12075.7,2696.0,1990.0,6059.0
42523,2.0,3.0,104523.0,1482.81,1110.0,1962.0,6037.0
42524,2.0,3.0,343473.0,4150.43,1312.0,1956.0,6037.0
42525,2.0,4.0,251768.0,2875.36,1559.0,1956.0,6059.0
42526,2.0,3.0,403740.0,4773.98,1217.0,1955.0,6059.0
42527,2.0,3.0,209176.0,3396.56,1590.0,2001.0,6037.0
42528,1.0,2.0,52713.0,612.76,965.0,1957.0,6111.0
42529,2.5,3.0,569191.0,6621.6,1897.0,1955.0,6059.0
42530,2.0,3.0,439219.0,5093.62,1648.0,1968.0,6059.0
42531,3.5,3.0,873115.0,9770.52,2277.0,1987.0,6059.0
42532,2.5,3.0,503979.0,5120.14,2183.0,1987.0,6059.0
42533,1.0,3.0,319803.0,5580.19,1078.0,1948.0,6037.0
42534,1.0,2.0,163526.0,3326.96,1191.0,1943.0,6037.0
42535,2.0,4.0,556000.0,6863.42,1719.0,1979.0,6037.0
42536,3.5,4.0,1666679.0,17738.28,5164.0,2001.0,6111.0
42537,4.5,5.0,1803036.0,25178.02,3764.0,2014.0,6059.0
42538,3.0,5.0,691756.0,9439.14,2546.0,2000.0,6059.0
42539,1.0,3.0,172234.0,2172.62,936.0,1947.0,6037.0
42540,1.0,3.0,80605.0,1074.83,792.0,1925.0,6037.0
42541,1.0,2.0,666608.0,8131.54,812.0,1952.0,6037.0
42542,2.0,3.0,45315.0,6468.34,1314.0,1956.0,6037.0
42543,1.0,2.0,846708.0,10275.39,1607.0,1925.0,6037.0
42544,2.5,4.0,761437.0,8552.66,2323.0,1997.0,6059.0
42545,2.0,3.0,63648.0,1018.43,1045.0,1957.0,6037.0
42546,2.0,3.0,1027062.0,12404.21,1752.0,1922.0,6037.0
42547,3.0,3.0,559774.0,6608.06,2673.0,1959.0,6059.0
42548,3.0,3.0,733033.0,10493.26,3415.0,2000.0,6059.0
42549,3.0,5.0,1363280.0,14062.96,4181.0,1977.0,6059.0
42550,2.0,3.0,399500.0,4760.91,1048.0,1951.0,6037.0
42551,3.0,4.0,578955.0,6255.26,2313.0,1976.0,6059.0
42552,2.0,3.0,385795.0,4592.33,1268.0,1954.0,6037.0
42553,2.0,2.0,83217.0,1237.31,1574.0,1954.0,6037.0
42554,2.0,3.0,394807.0,3944.56,1963.0,1964.0,6059.0
42555,2.0,3.0,167666.0,2951.09,1420.0,1992.0,6037.0
42556,2.0,3.0,386162.0,4579.6,1232.0,1962.0,6059.0
42557,2.0,4.0,98282.0,1327.04,1921.0,1957.0,6037.0
42558,1.0,2.0,108931.0,1453.58,843.0,1922.0,6037.0
42559,3.0,3.0,330185.0,4115.13,2156.0,1961.0,6037.0
42560,3.0,3.0,562500.0,9708.54,2551.0,2005.0,6037.0
42561,3.0,4.0,1065874.0,10805.94,1900.0,1969.0,6059.0
42562,2.0,3.0,510000.0,6053.88,1770.0,1958.0,6059.0
42563,2.0,4.0,421637.0,5064.6,1562.0,1954.0,6059.0
42564,2.0,2.0,215310.0,2199.02,1204.0,1964.0,6059.0
42565,2.5,4.0,130258.0,1681.54,2678.0,1965.0,6059.0
42566,3.0,4.0,373624.0,4133.2,2392.0,1997.0,6059.0
42567,3.5,4.0,802538.0,8565.98,2564.0,1997.0,6059.0
42568,2.0,3.0,247900.0,3821.44,1851.0,2007.0,6037.0
42569,2.0,3.0,49603.0,617.18,1110.0,1962.0,6111.0
42570,1.5,3.0,132701.0,1807.54,1087.0,1959.0,6059.0
42571,2.0,3.0,397049.0,4852.84,1335.0,1940.0,6037.0
42572,2.0,4.0,1160760.0,13337.77,2460.0,1971.0,6037.0
42573,3.0,4.0,704578.0,8165.98,2453.0,2007.0,6037.0
42574,2.0,3.0,58131.0,906.84,1201.0,1957.0,6059.0
42575,2.0,2.0,71187.0,983.88,1193.0,1946.0,6037.0
42576,1.0,2.0,266569.0,3158.14,1020.0,1955.0,6059.0
42577,2.0,3.0,248657.0,3189.98,1200.0,1978.0,6059.0
42578,2.0,2.0,139461.0,1899.09,913.0,1987.0,6037.0
42579,2.0,3.0,742429.0,8348.62,2452.0,1958.0,6059.0
42580,2.0,3.0,405315.0,4488.11,1296.0,1939.0,6037.0
42581,3.0,4.0,441000.0,6069.18,1709.0,1984.0,6037.0
42582,3.0,4.0,141332.0,1514.36,2438.0,1974.0,6111.0
42583,1.0,3.0,465922.0,5393.48,1271.0,1950.0,6059.0
42584,1.0,3.0,576386.0,6942.62,1299.0,1951.0,6037.0
42585,4.0,4.0,330000.0,4430.22,1701.0,1993.0,6037.0
42586,3.0,4.0,440979.0,4944.94,2160.0,1980.0,6111.0
42587,2.5,3.0,185380.0,2187.7,2578.0,1977.0,6059.0
42588,1.5,4.0,156122.0,1985.2,1213.0,1954.0,6059.0
42589,1.0,3.0,46420.0,773.36,1274.0,1953.0,6059.0
42590,4.0,4.0,700284.0,8492.68,2924.0,1950.0,6037.0
42591,3.0,3.0,556000.0,5675.5,1620.0,1986.0,6059.0
42592,2.5,4.0,495435.0,5464.44,2691.0,1980.0,6059.0
42593,5.0,4.0,2300000.0,27337.23,3900.0,1975.0,6037.0
42594,4.0,4.0,889241.0,10355.02,3901.0,1999.0,6059.0
42595,2.0,2.0,235410.0,2489.14,964.0,1977.0,6059.0
42596,1.0,3.0,246670.0,3176.66,1062.0,1949.0,6037.0
42597,3.0,3.0,353677.0,4994.69,1571.0,1989.0,6037.0
42598,2.0,2.0,239610.0,2914.6,1370.0,1949.0,6037.0
42599,2.0,3.0,680217.0,7895.52,1716.0,1953.0,6037.0
42600,2.0,4.0,1190000.0,11991.36,1957.0,2012.0,6059.0
42601,2.0,4.0,269105.0,3657.9,1296.0,1950.0,6037.0
42602,1.0,3.0,123000.0,2142.32,916.0,1954.0,6037.0
42603,1.0,2.0,411253.0,4930.87,994.0,1950.0,6037.0
42604,2.5,3.0,677171.0,7059.28,1535.0,1985.0,6059.0
42605,2.0,3.0,677000.0,8802.85,1969.0,1950.0,6037.0
42606,1.0,3.0,269302.0,3623.39,908.0,1953.0,6037.0
42607,2.0,3.0,63740.0,896.54,1410.0,1962.0,6037.0
42608,2.0,3.0,513000.0,6420.42,1323.0,1958.0,6037.0
42609,2.0,1.0,280923.0,3020.94,1256.0,1930.0,6111.0
42610,4.0,5.0,719404.0,9141.89,5081.0,1980.0,6037.0
42611,3.0,4.0,722199.0,8725.15,2409.0,1939.0,6037.0
42612,2.0,3.0,84943.0,1358.67,1910.0,1935.0,6037.0
42613,2.0,2.0,845066.0,8571.7,1171.0,1962.0,6059.0
42614,3.0,3.0,173361.0,2450.77,2760.0,1951.0,6037.0
42615,2.0,3.0,90353.0,2060.79,1190.0,1984.0,6037.0
42616,3.0,3.0,224000.0,3629.7,1789.0,1990.0,6037.0
42617,2.0,3.0,401401.0,4925.35,1234.0,1952.0,6037.0
42618,3.0,3.0,776454.0,9630.7,3664.0,1981.0,6037.0
42619,2.0,3.0,705197.0,7514.26,2431.0,1963.0,6111.0
42620,2.0,1.0,271000.0,3283.89,806.0,1941.0,6037.0
42621,4.0,4.0,303559.0,3971.33,2020.0,1989.0,6037.0
42622,2.0,3.0,310761.0,3816.17,1190.0,1939.0,6037.0
42623,3.0,3.0,621362.0,6480.2,1273.0,1985.0,6059.0
42624,2.5,2.0,776897.0,8698.06,1658.0,1979.0,6059.0
42625,2.0,3.0,104788.0,1442.72,1140.0,1958.0,6037.0
42626,3.0,5.0,346231.0,5163.27,2603.0,1989.0,6037.0
42627,4.5,4.0,1500000.0,16914.86,4911.0,2011.0,6059.0
42628,2.0,3.0,416215.0,5103.66,2062.0,1980.0,6059.0
42629,2.5,3.0,279205.0,3157.38,2136.0,1975.0,6059.0
42630,1.0,2.0,141300.0,2665.71,804.0,1957.0,6037.0
42631,2.0,3.0,842779.0,10185.83,1997.0,1928.0,6037.0
42632,3.0,4.0,211036.0,3337.26,2202.0,1989.0,6037.0
42633,3.0,4.0,641000.0,6587.66,2203.0,1978.0,6059.0
42634,1.0,3.0,54012.0,849.49,999.0,1948.0,6037.0
42635,3.0,5.0,456885.0,5594.62,2744.0,1968.0,6059.0
42636,3.0,4.0,787917.0,9324.48,3069.0,1985.0,6059.0
42637,3.0,4.0,698985.0,7091.94,2358.0,1986.0,6059.0
42638,2.5,3.0,302873.0,2987.8,1729.0,1992.0,6059.0
